2019 공과대학 대학혁신지원사업 「교외 경진대회 참가 지원 사업」 안내 (기한: 2019.12.06. 예산 소진 시 까지),19.07.30,276,
[4학년] [인턴직원 채용] (주)미소정보기술 (접수기간: 2019.7.24.(수)~8.8.(목) 18:00까지),19.07.23,316,
2019 하반기 한미 대학생 연수(WEST) 참가자 모집 (기한: 2019.8.8.(목) 17:00까지),19.07.18,312,
[SW중심대학] 인프런 동영상 강의 수강 지원 안내,19.07.16,582,
[아르바이트] [라치텍] Unity VR 어플리케이션 개발 1개월 (모집기한 2019.7.26.(금)까지),19.07.12,288,
제4회 부산 ICT융합 해카톤 대회 (모집기간 ~2019.7.19.(금) 18시까지),19.07.10,203,
[장학] 2019년 대정장학재단 장학생 선발 안내 (접수기한 ~2019.7.23.(화)),19.07.09,186,
[장학] 2019년 정읍시민장학재단 장학생 선발 안내 (기한 2019.7.15.(월)까지),19.07.09,118,
[대회] NAVER D2 CAMPUS FEST mini 2019 (신청기한 ~2019.7.31.(수) 2359까지),19.07.04,266,
[학자금] 2019년 하반기 「제주특별자치도 대학생 학자금 대출이자 지원사업」 안내 (신청 2019.7.3.~9.27.),19.07.04,104,
2019 NAVER 대학생 재무 캠프 (마감임박 ~7월7일(일)),19.07.04,184,
삼성전자 주니어 소프트웨어 창작대회 전문가 멘토 모집 안내 (모집 ~7.12.(금) 1700까지),19.07.04,146,
2019학년도 2학기 등록금 납부 일정 및 안내,19.07.03,133,
★★★학생의 휴가신청 안내 (휴가신청하여 공문으로 승인받아야  출석부에 인정받음)★★★,19.07.01,100,
[대회] 네이버 D2 CAMPUS FEST mini 썸머챌린지 참가팀(개인포함) 모집 (제출기한2019.7.1.~7.31.),19.07.01,196,
[학습동아리] 2019학년도 CNU 학습동아리 모집 안내 (접수기간 2019.7.5.(금) 17시까지),19.06.28,179,
2019년도 2학기 삼성드림클래스 주중·주말교실 대학생멘토 추가선발 안내 (접수기간: 6.27.(목) 14:00~7.1.(월) 10:00),19.06.28,169,
[학교추천장학] 2019학년도 제2학기 롯데장학재단 신규장학생 신청 안내 (학과신청기한 ~2019.7.8.(월) 18시까지),19.06.26,194,
[학부연구생 모집] 프로그래밍언어 및 시스템 연구실(조은선교수님 연구실) 학부연구생 모집 공고,19.06.25,264,
[2019.6.28.(금) 오후4시][학과장님 주최] 입사 면접을 위한 특강 (조성돈 한화시스템 영업본부장),19.06.25,164,
[전학년] 2019 CNU대학생활조사 실시 협조 요청 (조사기간 2019.6.24.(월)~7.12.(금)),19.06.24,93,
[교육] [한전클러스터] `19년 하절기 문제 해결형 인공지능 기술개발 교육 안내 (대전) (교육전까지  교육당 선착순 50명),19.06.20,262,
[장학] 2019학년도 2학기 충남대학교 총동창회장학재단 장학생 선발 안내 (접수기간 2019.7.18.(목)~7.26.(금)),19.06.19,172,
[경진대회] 2019 통계빅데이터 자료분석.활용대회 (대회2019.6.3.~8.2.  신청기한: 2019.6.28.(금)까지),19.06.18,247,
[SW중심대학] 제1회 Bottom Up 프로젝트 경진대회 계획서 제출 안내 (기한 ~6.24.(월) 16시 마감),19.06.14,205,
[외부특강] 2019년 삼성SDS 하계 대학생 알고리즘 특강 안내 (접수기한 ~2019.6.21.(금)까지),19.06.14,255,
[인턴] 전자현미경연구부 전자현미경 장비개발 보조 인턴직원 채용 공고 (접수: 2019.6.14.~6.23.(일) 18시),19.06.13,148,
[백마인턴십] 2019 하계 스마트팜 융복합사업단 지원 인턴십 학생 서류 제출 안내 (기한2019.6.24.(월)까지),19.06.13,191,
[경진대회] 취업연계 IP지역인재양성사업 2019 대전지역 특허전략경진대회 안내,19.06.13,121,
[SW중심대학] 모각코 동아리 신청 안내 (접수기한 2019.6.18.(화) 1600까지),19.06.12,194,
[SW중심대학] 모각코 동아리 신청 안내 (접수기한 2019.6.18.(화) 1600까지),19.06.12,172,
[학자금] 2019년 상반기 영주시 대학생 학자금 대출이자 지원사업 안내 (신청기간 2019.6.11.~7.11.(목) 18시),19.06.12,83,
[재입학-학부] 2019학년도 2학기 재입학 시행계획 및 모집요강 안내 (접수 2019.7.1.~7.5.(금) 18시 엄수),19.06.11,102,
